id,plotRowNum,plotColumnNum,testName,EntryNo,Strain,plotRows,repNum,block
plot1143,24,19,2HYldAA,21,SB242119,2,1,3
plot1144,25,19,2HYldAA,30,SB253019,2,1,3
plot1145,26,19,2HYldAA,2,SBCH423,2,1,3
plot1146,21,20,2HYldAA,17,SB211720,2,1,3
plot1147,22,20,2HYldAA,27,SB222720,2,1,3
plot1148,23,20,2HYldAA,19,SB231920,2,1,3
plot1149,24,20,2HYldAA,23,SB242320,2,1,3
plot1150,25,20,2HYldAA,8,SB25820,2,1,3
plot1151,26,20,2HYldAA,36,SB263620,2,1,3
plot1152,27,15,2HYldR,14,SB271415,2,1,3
plot1153,28,15,2HYldR,24,SB282415,2,1,3
plot1154,29,15,2HYldR,4,SB29415,2,1,3
plot1155,30,15,2HYldR,12,SB301215,2,1,3
plot1156,31,15,2HYldR,16,SB311615,2,1,3
plot1157,32,15,2HYldR,2,SBCH423,2,1,3
plot1158,27,16,2HYldR,6,SB27616,2,1,3
plot1159,28,16,2HYldR,17,SB281716,2,1,3
plot1160,29,16,2HYldR,20,SB292016,2,1,3
plot1161,30,16,2HYldR,35,SB303516,2,1,3
plot1162,31,16,2HYldR,32,SB313216,2,1,3
plot1163,32,16,2HYldR,30,SB323016,2,1,3
plot1164,27,17,2HYldR,5,SB27517,2,1,3
plot1165,28,17,2HYldR,29,SB282917,2,1,3
plot1166,29,17,2HYldR,34,SB293417,2,1,3
plot1167,30,17,2HYldR,7,SB30717,2,1,3
plot1168,31,17,2HYldR,21,SB312117,2,1,3
plot1169,32,17,2HYldR,19,SB321917,2,1,3
plot1170,27,18,2HYldR,9,SB27918,2,1,3
plot1171,28,18,2HYldR,13,SB281318,2,1,3
plot1172,29,18,2HYldR,33,SB293318,2,1,3
plot1173,30,18,2HYldR,11,SB301118,2,1,3
plot1174,31,18,2HYldR,23,SB312318,2,1,3
plot1175,32,18,2HYldR,22,SB322218,2,1,3
plot1176,27,19,2HYldR,15,SB271519,2,1,3
plot1177,28,19,2HYldR,26,SB282619,2,1,3
plot1178,29,19,2HYldR,8,SB29819,2,1,3
plot1179,30,19,2HYldR,27,SB302719,2,1,3
plot1180,31,19,2HYldR,1,SBCH815,2,1,3
plot1181,32,19,2HYldR,18,SB321819,2,1,3
plot1182,27,20,2HYldR,10,SB271020,2,1,3
plot1183,28,20,2HYldR,3,SBCH535,2,1,3
plot1184,29,20,2HYldR,31,SB293120,2,1,3
plot1185,30,20,2HYldR,36,SB303620,2,1,3
plot1186,31,20,2HYldR,28,SB312820,2,1,3
plot1187,32,20,2HYldR,25,SB322520,2,1,3
plot1188,33,15,2HYldAB,19,SB331915,2,2,3
plot1189,34,15,2HYldAB,13,SB341315,2,2,3
plot1190,35,15,2HYldAB,18,SB351815,2,2,3
plot1191,36,15,2HYldAB,36,SB363615,2,2,3
plot1192,37,15,2HYldAB,26,SB372615,2,2,3
plot1193,38,15,2HYldAB,16,SB381615,2,2,3
plot1194,33,16,2HYldAB,9,SB33916,2,2,3
plot1195,34,16,2HYldAB,15,SB341516,2,2,3
plot1196,35,16,2HYldAB,30,SB353016,2,2,3
plot1197,36,16,2HYldAB,4,SB36416,2,2,3
plot1198,37,16,2HYldAB,6,SB37616,2,2,3
plot1199,38,16,2HYldAB,28,SB382816,2,2,3
plot1200,33,17,2HYldAB,11,SB331117,2,2,3
plot1201,34,17,2HYldAB,8,SB34817,2,2,3
plot1202,35,17,2HYldAB,25,SB352517,2,2,3
plot1203,36,17,2HYldAB,32,SB363217,2,2,3
plot1204,37,17,2HYldAB,12,SB371217,2,2,3
plot1205,38,17,2HYldAB,20,SB382017,2,2,3
plot1206,33,18,2HYldAB,17,SB331718,2,2,3
plot1207,34,18,2HYldAB,21,SB342118,2,2,3
plot1208,35,18,2HYldAB,23,SB352318,2,2,3
plot1209,36,18,2HYldAB,33,SB363318,2,2,3
plot1210,37,18,2HYldAB,22,SB372218,2,2,3
plot1211,38,18,2HYldAB,10,SB381018,2,2,3
plot1212,33,19,2HYldAB,1,SBCH815,2,2,3
plot1213,34,19,2HYldAB,27,SB342719,2,2,3
plot1214,35,19,2HYldAB,35,SB353519,2,2,3
plot1215,36,19,2HYldAB,7,SB36719,2,2,3
plot1216,37,19,2HYldAB,31,SB373119,2,2,3
plot1217,38,19,2HYldAB,3,SBCH535,2,2,3
plot1218,33,20,2HYldAB,34,SB333420,2,2,3
plot1219,34,20,2HYldAB,5,SB34520,2,2,3
plot1220,35,20,2HYldAB,24,SB352420,2,2,3
plot1221,36,20,2HYldAB,29,SB362920,2,2,3
plot1222,37,20,2HYldAB,2,SBCH423,2,2,3
plot1223,38,20,2HYldAB,14,SB381420,2,2,3
plot1224,39,15,2HYldV,10,SB391015,2,1,3
plot1225,40,15,2HYldV,18,SB401815,2,1,3
plot1226,41,15,2HYldV,15,SB411515,2,1,3
plot1227,42,15,2HYldV,19,SB421915,2,1,3
plot1228,43,15,2HYldV,35,SB433515,2,1,3
plot1229,44,15,2HYldV,9,SB44915,2,1,3
plot1230,39,16,2HYldV,13,SB391316,2,1,3
plot1231,40,16,2HYldV,16,SB401616,2,1,3
plot1232,41,16,2HYldV,24,SB412416,2,1,3
plot1233,42,16,2HYldV,17,SB421716,2,1,3
plot1234,43,16,2HYldV,31,SB433116,2,1,3
plot1235,44,16,2HYldV,1,SBCH815,2,1,3
plot1236,39,17,2HYldV,30,SB393017,2,1,3
plot1237,40,17,2HYldV,6,SB40617,2,1,3
plot1238,41,17,2HYldV,32,SB413217,2,1,3
plot1239,42,17,2HYldV,5,SB42517,2,1,3
plot1240,43,17,2HYldV,2,SBCH423,2,1,3
plot1241,44,17,2HYldV,20,SB442017,2,1,3
plot1242,39,18,2HYldV,28,SB392818,2,1,3
plot1243,40,18,2HYldV,23,SB402318,2,1,3
plot1244,41,18,2HYldV,25,SB412518,2,1,3
plot1245,42,18,2HYldV,26,SB422618,2,1,3
plot1246,43,18,2HYldV,27,SB432718,2,1,3
plot1247,44,18,2HYldV,21,SB442118,2,1,3
plot1248,39,19,2HYldV,3,SBCH535,2,1,3
plot1249,40,19,2HYldV,36,SB403619,2,1,3
plot1250,41,19,2HYldV,12,SB411219,2,1,3
plot1251,42,19,2HYldV,33,SB423319,2,1,3
plot1252,43,19,2HYldV,29,SB432919,2,1,3
plot1253,44,19,2HYldV,11,SB441119,2,1,3
plot1254,39,20,2HYldV,22,SB392220,2,1,3
plot1255,40,20,2HYldV,4,SB40420,2,1,3
plot1256,41,20,2HYldV,14,SB411420,2,1,3
plot1257,42,20,2HYldV,34,SB423420,2,1,3
plot1258,43,20,2HYldV,7,SB43720,2,1,3
plot1259,44,20,2HYldV,8,SB44820,2,1,3
plot1260,45,15,2HYldO,13,SB451315,2,1,3
plot1261,46,15,2HYldO,32,SB463215,2,1,3
plot1262,47,15,2HYldO,17,SB471715,2,1,3
plot1263,48,15,2HYldO,24,SB482415,2,1,3
plot1264,49,15,2HYldO,36,SB493615,2,1,3
plot1265,50,15,2HYldO,15,SB501515,2,1,3
plot1266,45,16,2HYldO,29,SB452916,2,1,3
plot1267,46,16,2HYldO,22,SB462216,2,1,3
plot1268,47,16,2HYldO,33,SB473316,2,1,3
plot1269,48,16,2HYldO,2,SBCH423,2,1,3
plot1270,49,16,2HYldO,7,SB49716,2,1,3
plot1271,50,16,2HYldO,9,SB50916,2,1,3
plot1272,45,17,2HYldO,31,SB453117,2,1,3
plot1273,46,17,2HYldO,26,SB462617,2,1,3
plot1274,47,17,2HYldO,25,SB472517,2,1,3
plot1275,48,17,2HYldO,19,SB481917,2,1,3
plot1276,49,17,2HYldO,20,SB492017,2,1,3
plot1277,50,17,2HYldO,35,SB503517,2,1,3
plot1278,45,18,2HYldO,1,SBCH815,2,1,3
plot1279,46,18,2HYldO,21,SB462118,2,1,3
plot1280,47,18,2HYldO,5,SB47518,2,1,3
plot1281,48,18,2HYldO,3,SBCH535,2,1,3
plot1282,49,18,2HYldO,18,SB491818,2,1,3
plot1283,50,18,2HYldO,12,SB501218,2,1,3
plot1284,45,19,2HYldO,10,SB451019,2,1,3
plot1285,46,19,2HYldO,23,SB462319,2,1,3
plot1286,47,19,2HYldO,28,SB472819,2,1,3
plot1287,48,19,2HYldO,8,SB48819,2,1,3
plot1288,49,19,2HYldO,4,SB49419,2,1,3
plot1289,50,19,2HYldO,27,SB502719,2,1,3
plot1290,45,20,2HYldO,16,SB451620,2,1,3
plot1291,46,20,2HYldO,30,SB463020,2,1,3
plot1292,47,20,2HYldO,11,SB471120,2,1,3
plot1293,48,20,2HYldO,6,SB48620,2,1,3
plot1294,49,20,2HYldO,14,SB491420,2,1,3
plot1295,50,20,2HYldO,34,SB503420,2,1,3
plot1296,51,15,2HYldM,27,SB512715,2,2,3
plot1297,52,15,2HYldM,5,SB52515,2,2,3
plot1298,53,15,2HYldM,9,SB53915,2,2,3
plot1299,54,15,2HYldM,11,SB541115,2,2,3
plot1300,55,15,2HYldM,12,SB551215,2,2,3
plot1301,56,15,2HYldM,1,SBCH815,2,2,3
plot1302,51,16,2HYldM,31,SB513116,2,2,3
plot1303,52,16,2HYldM,29,SB522916,2,2,3
plot1304,53,16,2HYldM,14,SB531416,2,2,3
plot1305,54,16,2HYldM,20,SB542016,2,2,3
plot1306,55,16,2HYldM,6,SB55616,2,2,3
plot1307,56,16,2HYldM,21,SB562116,2,2,3
plot1308,51,17,2HYldM,8,SB51817,2,2,3
plot1309,52,17,2HYldM,16,SB521617,2,2,3
plot1310,53,17,2HYldM,34,SB533417,2,2,3
plot1311,54,17,2HYldM,30,SB543017,2,2,3
plot1312,55,17,2HYldM,15,SB551517,2,2,3
plot1313,56,17,2HYldM,4,SB56417,2,2,3
plot1314,51,18,2HYldM,17,SB511718,2,2,3
plot1315,52,18,2HYldM,22,SB522218,2,2,3
plot1316,53,18,2HYldM,32,SB533218,2,2,3
plot1317,54,18,2HYldM,33,SB543318,2,2,3
plot1318,55,18,2HYldM,2,SBCH423,2,2,3
plot1319,56,18,2HYldM,24,SB562418,2,2,3
plot1320,51,19,2HYldM,36,SB513619,2,2,3
plot1321,52,19,2HYldM,25,SB522519,2,2,3
plot1322,53,19,2HYldM,26,SB532619,2,2,3
plot1323,54,19,2HYldM,18,SB541819,2,2,3
plot1324,55,19,2HYldM,35,SB553519,2,2,3
plot1325,56,19,2HYldM,28,SB562819,2,2,3
plot1326,51,20,2HYldM,10,SB511020,2,2,3
plot1327,52,20,2HYldM,3,SBCH535,2,2,3
plot1328,53,20,2HYldM,23,SB532320,2,2,3
plot1329,54,20,2HYldM,7,SB54720,2,2,3
plot1330,55,20,2HYldM,13,SB551320,2,2,3
plot1331,56,20,2HYldM,19,SB561920,2,2,3
plot1332,57,15,2HYldN,5,SB57515,2,2,3
plot1333,58,15,2HYldN,34,SB583415,2,2,3
plot1334,59,15,2HYldN,32,SB593215,2,2,3
plot1335,60,15,2HYldN,7,SB60715,2,2,3
plot1336,61,15,2HYldN,16,SB611615,2,2,3
plot1337,62,15,2HYldN,23,SB622315,2,2,3
plot1338,57,16,2HYldN,29,SB572916,2,2,3
plot1339,58,16,2HYldN,4,SB58416,2,2,3
plot1340,59,16,2HYldN,26,SB592616,2,2,3
plot1341,60,16,2HYldN,21,SB602116,2,2,3
plot1342,61,16,2HYldN,22,SB612216,2,2,3
plot1343,62,16,2HYldN,20,SB622016,2,2,3
plot1344,57,17,2HYldN,35,SB573517,2,2,3
plot1345,58,17,2HYldN,25,SB582517,2,2,3
plot1346,59,17,2HYldN,1,SBCH815,2,2,3
plot1347,60,17,2HYldN,17,SB601717,2,2,3
plot1348,61,17,2HYldN,31,SB613117,2,2,3
plot1349,62,17,2HYldN,2,SBCH423,2,2,3
plot1350,57,18,2HYldN,13,SB571318,2,2,3
plot1351,58,18,2HYldN,9,SB58918,2,2,3
plot1352,59,18,2HYldN,15,SB591518,2,2,3
plot1353,60,18,2HYldN,3,SBCH535,2,2,3
plot1354,61,18,2HYldN,18,SB611818,2,2,3
plot1355,62,18,2HYldN,8,SB62818,2,2,3
plot1356,57,19,2HYldN,19,SB571919,2,2,3
plot1357,58,19,2HYldN,14,SB581419,2,2,3
plot1358,59,19,2HYldN,30,SB593019,2,2,3
plot1359,60,19,2HYldN,11,SB601119,2,2,3
plot1360,61,19,2HYldN,36,SB613619,2,2,3
plot1361,62,19,2HYldN,28,SB622819,2,2,3
plot1362,57,20,2HYldN,6,SB57620,2,2,3
plot1363,58,20,2HYldN,27,SB582720,2,2,3
plot1364,59,20,2HYldN,10,SB591020,2,2,3
plot1365,60,20,2HYldN,33,SB603320,2,2,3
plot1366,61,20,2HYldN,12,SB611220,2,2,3
plot1367,62,20,2HYldN,24,SB622420,2,2,3
plot1368,63,15,Border,189,B1000,2,0,3
plot1369,63,16,Border,190,B1000,2,0,3
plot1370,63,17,Border,191,B1000,2,0,3
plot1371,63,18,Border,192,B1000,2,0,3
plot1372,63,19,Border,193,B1000,2,0,3
plot1373,63,20,Border,194,B1000,2,0,3
plot1374,64,15,Border,195,B1000,2,0,3
plot1375,64,16,Border,196,B1000,2,0,3
plot1376,64,17,Border,197,B1000,2,0,3
plot1377,64,18,Border,198,B1000,2,0,3
plot1378,64,19,Border,199,B1000,2,0,3
plot1379,64,20,Border,200,B1000,2,0,3
plot1380,1,21,Border,201,B1000,2,0,4
plot1381,2,21,Border,202,B1000,2,0,4
plot1382,3,21,2HYldB,16,SB31621,2,1,4
plot1383,4,21,2HYldB,27,SB42721,2,1,4
plot1384,5,21,2HYldB,29,SB52921,2,1,4
plot1385,6,21,2HYldB,13,SB61321,2,1,4
plot1386,7,21,2HYldB,17,SB71721,2,1,4
plot1387,8,21,2HYldB,3,SBCH535,2,1,4
plot1388,1,22,Border,203,B1000,2,0,4
plot1389,2,22,Border,204,B1000,2,0,4
plot1390,3,22,2HYldB,14,SB31422,2,1,4
plot1391,4,22,2HYldB,15,SB41522,2,1,4
plot1392,5,22,2HYldB,26,SB52622,2,1,4
plot1393,6,22,2HYldB,6,SB6622,2,1,4
plot1394,7,22,2HYldB,32,SB73222,2,1,4
plot1395,8,22,2HYldB,2,SBCH423,2,1,4
plot1396,1,23,Border,205,B1000,2,0,4
plot1397,2,23,Border,206,B1000,2,0,4
plot1398,3,23,2HYldB,4,SB3423,2,1,4
plot1399,4,23,2HYldB,31,SB43123,2,1,4
plot1400,5,23,2HYldB,11,SB51123,2,1,4
plot1401,6,23,2HYldB,5,SB6523,2,1,4
plot1402,7,23,2HYldB,33,SB73323,2,1,4
plot1403,8,23,2HYldB,28,SB82823,2,1,4
plot1404,1,24,Border,207,B1000,2,0,4
plot1405,2,24,Border,208,B1000,2,0,4
plot1406,3,24,2HYldB,35,SB33524,2,1,4
plot1407,4,24,2HYldB,7,SB4724,2,1,4
plot1408,5,24,2HYldB,10,SB51024,2,1,4
plot1409,6,24,2HYldB,23,SB62324,2,1,4
plot1410,7,24,2HYldB,30,SB73024,2,1,4
plot1411,8,24,2HYldB,34,SB83424,2,1,4
plot1412,1,25,Border,209,B1000,2,0,4
plot1413,2,25,Border,210,B1000,2,0,4
plot1414,3,25,2HYldB,12,SB31225,2,1,4
plot1415,4,25,2HYldB,36,SB43625,2,1,4
plot1416,5,25,2HYldB,24,SB52425,2,1,4
plot1417,6,25,2HYldB,1,SBCH815,2,1,4
plot1418,7,25,2HYldB,9,SB7925,2,1,4
plot1419,8,25,2HYldB,18,SB81825,2,1,4
plot1420,1,26,Border,211,B1000,2,0,4
plot1421,2,26,Border,212,B1000,2,0,4
plot1422,3,26,2HYldB,21,SB32126,2,1,4
plot1423,4,26,2HYldB,25,SB42526,2,1,4
plot1424,5,26,2HYldB,19,SB51926,2,1,4
plot1425,6,26,2HYldB,20,SB62026,2,1,4
plot1426,7,26,2HYldB,8,SB7826,2,1,4
plot1427,8,26,2HYldB,22,SB82226,2,1,4
plot1428,9,21,2HYldD,11,SB91121,2,1,4
plot1429,10,21,2HYldD,2,SBCH423,2,1,4
plot1430,11,21,2HYldD,21,SB112121,2,1,4
plot1431,12,21,2HYldD,29,SB122921,2,1,4
plot1432,13,21,2HYldD,31,SB133121,2,1,4
plot1433,14,21,2HYldD,27,SB142721,2,1,4
plot1434,9,22,2HYldD,6,SB9622,2,1,4
plot1435,10,22,2HYldD,8,SB10822,2,1,4
plot1436,11,22,2HYldD,17,SB111722,2,1,4
plot1437,12,22,2HYldD,1,SBCH815,2,1,4
plot1438,13,22,2HYldD,23,SB132322,2,1,4
plot1439,14,22,2HYldD,20,SB142022,2,1,4
plot1440,9,23,2HYldD,14,SB91423,2,1,4
plot1441,10,23,2HYldD,19,SB101923,2,1,4
plot1442,11,23,2HYldD,10,SB111023,2,1,4
plot1443,12,23,2HYldD,15,SB121523,2,1,4
plot1444,13,23,2HYldD,26,SB132623,2,1,4
plot1445,14,23,2HYldD,18,SB141823,2,1,4
plot1446,9,24,2HYldD,13,SB91324,2,1,4
plot1447,10,24,2HYldD,36,SB103624,2,1,4
plot1448,11,24,2HYldD,25,SB112524,2,1,4
plot1449,12,24,2HYldD,3,SBCH535,2,1,4
plot1450,13,24,2HYldD,12,SB131224,2,1,4
plot1451,14,24,2HYldD,7,SB14724,2,1,4
plot1452,9,25,2HYldD,28,SB92825,2,1,4
plot1453,10,25,2HYldD,32,SB103225,2,1,4
plot1454,11,25,2HYldD,5,SB11525,2,1,4
plot1455,12,25,2HYldD,30,SB123025,2,1,4
plot1456,13,25,2HYldD,24,SB132425,2,1,4
plot1457,14,25,2HYldD,22,SB142225,2,1,4
plot1458,9,26,2HYldD,16,SB91626,2,1,4
plot1459,10,26,2HYldD,33,SB103326,2,1,4
plot1460,11,26,2HYldD,35,SB113526,2,1,4
plot1461,12,26,2HYldD,34,SB123426,2,1,4
plot1462,13,26,2HYldD,4,SB13426,2,1,4
plot1463,14,26,2HYldD,9,SB14926,2,1,4
plot1464,15,21,2HYldK,6,SB15621,2,1,4
plot1465,16,21,2HYldK,34,SB163421,2,1,4
plot1466,17,21,2HYldK,29,SB172921,2,1,4
plot1467,18,21,2HYldK,12,SB181221,2,1,4
plot1468,19,21,2HYldK,26,SB192621,2,1,4
plot1469,20,21,2HYldK,13,SB201321,2,1,4
plot1470,15,22,2HYldK,7,SB15722,2,1,4
plot1471,16,22,2HYldK,17,SB161722,2,1,4
plot1472,17,22,2HYldK,3,SBCH535,2,1,4
plot1473,18,22,2HYldK,11,SB181122,2,1,4
plot1474,19,22,2HYldK,14,SB191422,2,1,4
plot1475,20,22,2HYldK,27,SB202722,2,1,4
plot1476,15,23,2HYldK,9,SB15923,2,1,4
plot1477,16,23,2HYldK,24,SB162423,2,1,4
plot1478,17,23,2HYldK,2,SBCH423,2,1,4
plot1479,18,23,2HYldK,35,SB183523,2,1,4
plot1480,19,23,2HYldK,22,SB192223,2,1,4
plot1481,20,23,2HYldK,18,SB201823,2,1,4
plot1482,15,24,2HYldK,4,SB15424,2,1,4
plot1483,16,24,2HYldK,30,SB163024,2,1,4
plot1484,17,24,2HYldK,21,SB172124,2,1,4
plot1485,18,24,2HYldK,1,SBCH815,2,1,4
plot1486,19,24,2HYldK,20,SB192024,2,1,4
plot1487,20,24,2HYldK,16,SB201624,2,1,4
plot1488,15,25,2HYldK,36,SB153625,2,1,4
plot1489,16,25,2HYldK,19,SB161925,2,1,4
plot1490,17,25,2HYldK,28,SB172825,2,1,4
plot1491,18,25,2HYldK,31,SB183125,2,1,4
plot1492,19,25,2HYldK,32,SB193225,2,1,4
plot1493,20,25,2HYldK,23,SB202325,2,1,4
plot1494,15,26,2HYldK,15,SB151526,2,1,4
plot1495,16,26,2HYldK,33,SB163326,2,1,4
plot1496,17,26,2HYldK,25,SB172526,2,1,4
plot1497,18,26,2HYldK,8,SB18826,2,1,4
plot1498,19,26,2HYldK,5,SB19526,2,1,4
plot1499,20,26,2HYldK,10,SB201026,2,1,4
plot1500,21,21,2HYldA,15,SB211521,2,2,4
plot1501,22,21,2HYldA,19,SB221921,2,2,4
plot1502,23,21,2HYldA,8,SB23821,2,2,4
plot1503,24,21,2HYldA,36,SB243621,2,2,4
plot1504,25,21,2HYldA,2,SBCH423,2,2,4
plot1505,26,21,2HYldA,18,SB261821,2,2,4
plot1506,21,22,2HYldA,34,SB213422,2,2,4
plot1507,22,22,2HYldA,9,SB22922,2,2,4
plot1508,23,22,2HYldA,30,SB233022,2,2,4
plot1509,24,22,2HYldA,11,SB241122,2,2,4
plot1510,25,22,2HYldA,32,SB253222,2,2,4
plot1511,26,22,2HYldA,5,SB26522,2,2,4
plot1512,21,23,2HYldA,29,SB212923,2,2,4
plot1513,22,23,2HYldA,13,SB221323,2,2,4
plot1514,23,23,2HYldA,25,SB232523,2,2,4
plot1515,24,23,2HYldA,24,SB242423,2,2,4
plot1516,25,23,2HYldA,27,SB252723,2,2,4
plot1517,26,23,2HYldA,28,SB262823,2,2,4
plot1518,21,24,2HYldA,31,SB213124,2,2,4
plot1519,22,24,2HYldA,4,SB22424,2,2,4
plot1520,23,24,2HYldA,16,SB231624,2,2,4
plot1521,24,24,2HYldA,21,SB242124,2,2,4
plot1522,25,24,2HYldA,22,SB252224,2,2,4
plot1523,26,24,2HYldA,17,SB261724,2,2,4
plot1524,21,25,2HYldA,14,SB211425,2,2,4
plot1525,22,25,2HYldA,3,SBCH535,2,2,4
plot1526,23,25,2HYldA,26,SB232625,2,2,4
plot1527,24,25,2HYldA,1,SBCH815,2,2,4
plot1528,25,25,2HYldA,33,SB253325,2,2,4
plot1529,26,25,2HYldA,7,SB26725,2,2,4
plot1530,21,26,2HYldA,12,SB211226,2,2,4
plot1531,22,26,2HYldA,6,SB22626,2,2,4
plot1532,23,26,2HYldA,35,SB233526,2,2,4
plot1533,24,26,2HYldA,23,SB242326,2,2,4
plot1534,25,26,2HYldA,20,SB252026,2,2,4
plot1535,26,26,2HYldA,10,SB261026,2,2,4
plot1536,27,21,2HYldC,28,SB272821,2,2,4
plot1537,28,21,2HYldC,25,SB282521,2,2,4
plot1538,29,21,2HYldC,26,SB292621,2,2,4
plot1539,30,21,2HYldC,8,SB30821,2,2,4
plot1540,31,21,2HYldC,7,SB31721,2,2,4
plot1541,32,21,2HYldC,32,SB323221,2,2,4
plot1542,27,22,2HYldC,9,SB27922,2,2,4
plot1543,28,22,2HYldC,4,SB28422,2,2,4
plot1544,29,22,2HYldC,16,SB291622,2,2,4
plot1545,30,22,2HYldC,23,SB302322,2,2,4
plot1546,31,22,2HYldC,22,SB312222,2,2,4
plot1547,32,22,2HYldC,11,SB321122,2,2,4
plot1548,27,23,2HYldC,6,SB27623,2,2,4
plot1549,28,23,2HYldC,10,SB281023,2,2,4
plot1550,29,23,2HYldC,14,SB291423,2,2,4
plot1551,30,23,2HYldC,5,SB30523,2,2,4
plot1552,31,23,2HYldC,30,SB313023,2,2,4
plot1553,32,23,2HYldC,12,SB321223,2,2,4
plot1554,27,24,2HYldC,27,SB272724,2,2,4
plot1555,28,24,2HYldC,1,SBCH815,2,2,4
plot1556,29,24,2HYldC,24,SB292424,2,2,4
plot1557,30,24,2HYldC,35,SB303524,2,2,4
plot1558,31,24,2HYldC,36,SB313624,2,2,4
plot1559,32,24,2HYldC,29,SB322924,2,2,4
plot1560,27,25,2HYldC,17,SB271725,2,2,4
plot1561,28,25,2HYldC,2,SBCH423,2,2,4
plot1562,29,25,2HYldC,21,SB292125,2,2,4
plot1563,30,25,2HYldC,13,SB301325,2,2,4
plot1564,31,25,2HYldC,31,SB313125,2,2,4
plot1565,32,25,2HYldC,15,SB321525,2,2,4
plot1566,27,26,2HYldC,34,SB273426,2,2,4
plot1567,28,26,2HYldC,19,SB281926,2,2,4
plot1568,29,26,2HYldC,20,SB292026,2,2,4
plot1569,30,26,2HYldC,3,SBCH535,2,2,4
plot1570,31,26,2HYldC,33,SB313326,2,2,4
plot1571,32,26,2HYldC,18,SB321826,2,2,4
plot1572,33,21,2HYldI,23,SB332321,2,1,4
plot1573,34,21,2HYldI,14,SB341421,2,1,4
plot1574,35,21,2HYldI,6,SB35621,2,1,4
plot1575,36,21,2HYldI,34,SB363421,2,1,4
plot1576,37,21,2HYldI,27,SB372721,2,1,4
plot1577,38,21,2HYldI,30,SB383021,2,1,4
plot1578,33,22,2HYldI,19,SB331922,2,1,4
plot1579,34,22,2HYldI,13,SB341322,2,1,4
plot1580,35,22,2HYldI,31,SB353122,2,1,4
plot1581,36,22,2HYldI,11,SB361122,2,1,4
plot1582,37,22,2HYldI,1,SBCH815,2,1,4
plot1583,38,22,2HYldI,4,SB38422,2,1,4
plot1584,33,23,2HYldI,29,SB332923,2,1,4
plot1585,34,23,2HYldI,21,SB342123,2,1,4
plot1586,35,23,2HYldI,8,SB35823,2,1,4
plot1587,36,23,2HYldI,22,SB362223,2,1,4
plot1588,37,23,2HYldI,36,SB373623,2,1,4
plot1589,38,23,2HYldI,9,SB38923,2,1,4
plot1590,33,24,2HYldI,12,SB331224,2,1,4
plot1591,34,24,2HYldI,7,SB34724,2,1,4
plot1592,35,24,2HYldI,32,SB353224,2,1,4
plot1593,36,24,2HYldI,3,SBCH535,2,1,4
plot1594,37,24,2HYldI,24,SB372424,2,1,4
plot1595,38,24,2HYldI,35,SB383524,2,1,4
plot1596,33,25,2HYldI,17,SB331725,2,1,4
plot1597,34,25,2HYldI,16,SB341625,2,1,4
plot1598,35,25,2HYldI,2,SBCH423,2,1,4
plot1599,36,25,2HYldI,5,SB36525,2,1,4
plot1600,37,25,2HYldI,33,SB373325,2,1,4
plot1601,38,25,2HYldI,18,SB381825,2,1,4
plot1602,33,26,2HYldI,10,SB331026,2,1,4
plot1603,34,26,2HYldI,28,SB342826,2,1,4
plot1604,35,26,2HYldI,25,SB352526,2,1,4
plot1605,36,26,2HYldI,15,SB361526,2,1,4
plot1606,37,26,2HYldI,26,SB372626,2,1,4
plot1607,38,26,2HYldI,20,SB382026,2,1,4
plot1608,39,21,2HYldL,1,SBCH815,2,1,4
plot1609,40,21,2HYldL,28,SB402821,2,1,4
plot1610,41,21,2HYldL,31,SB413121,2,1,4
plot1611,42,21,2HYldL,9,SB42921,2,1,4
plot1612,43,21,2HYldL,21,SB432121,2,1,4
plot1613,44,21,2HYldL,29,SB442921,2,1,4
plot1614,39,22,2HYldL,14,SB391422,2,1,4
plot1615,40,22,2HYldL,26,SB402622,2,1,4
plot1616,41,22,2HYldL,34,SB413422,2,1,4
plot1617,42,22,2HYldL,16,SB421622,2,1,4
plot1618,43,22,2HYldL,35,SB433522,2,1,4
plot1619,44,22,2HYldL,15,SB441522,2,1,4
plot1620,39,23,2HYldL,17,SB391723,2,1,4
plot1621,40,23,2HYldL,19,SB401923,2,1,4
plot1622,41,23,2HYldL,2,SBCH423,2,1,4
plot1623,42,23,2HYldL,10,SB421023,2,1,4
plot1624,43,23,2HYldL,5,SB43523,2,1,4
plot1625,44,23,2HYldL,36,SB443623,2,1,4
plot1626,39,24,2HYldL,18,SB391824,2,1,4
plot1627,40,24,2HYldL,11,SB401124,2,1,4
plot1628,41,24,2HYldL,4,SB41424,2,1,4
plot1629,42,24,2HYldL,7,SB42724,2,1,4
plot1630,43,24,2HYldL,30,SB433024,2,1,4
plot1631,44,24,2HYldL,13,SB441324,2,1,4
plot1632,39,25,2HYldL,3,SBCH535,2,1,4
plot1633,40,25,2HYldL,6,SB40625,2,1,4
plot1634,41,25,2HYldL,27,SB412725,2,1,4
plot1635,42,25,2HYldL,32,SB423225,2,1,4
plot1636,43,25,2HYldL,25,SB432525,2,1,4
plot1637,44,25,2HYldL,24,SB442425,2,1,4
plot1638,39,26,2HYldL,20,SB392026,2,1,4
plot1639,40,26,2HYldL,8,SB40826,2,1,4
plot1640,41,26,2HYldL,22,SB412226,2,1,4
